,symbol,priceToBook,CPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,bookValue,open,dayLow,dayHigh,recommendationKey,fiftyTwoWeekLow,fiftyTwoWeekHigh,RSI,ADX,CCI,ROC,ATR,OBV,CMF,AD,MFI,MACD,MACD_signal,MACD_Hist,MACDAS,MACDAS_Signal,BB_Middle,BB_Upper,BB_Lower,BB_%B,BB_BWidth,FWMA,VWAP,kama,EMA_200,Supertrend,st_way,Stoch_K,Stoch_D,StochRSI_K,StochRSI_D,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,SMA_14,SMA_20,SMA_50,SMA_100,SMA_200,time,YF%,MACDAS-dif,change,BB_Pot,BB_Opt,TrendWay,Cloud_Position,TK_Cross
69,PGSUS.IS,1.1367089,220.8,390.0,244.2,333.04544,355.0,194.245,221.6,217.2,225.0,none,208.0,287.25,35.88522726221423,38.234863094199795,-97.04349880593249,-0.8531629647601447,2.2670778603532895,211710448.0,-0.08976074827240592,-51444288.495414115,28.701402108858247,-2.3848624184578853,-2.6610253724307578,0.2761629539728725,0.2761629539728725,0.211282052394466,222.7050003051758,226.41901386092132,218.99098674943025,0.24353927027663042,3.335366112710692,221.0734279702208,221.1493529012828,222.8326952957643,245.08801410310863,226.38404878988302,-1,33.6968586878178,29.620991250836,68.62365867795987,72.70338932978619,231.5,235.5999984741211,248.5,253.625,,221.82142857142858,222.7050003051758,228.28799987792968,241.0479998779297,250.91774993896485,2025-09-10 02:33:07.554146,16.151419558359635,0.06488090157840648,-0.3610108303249038,2.5448432341129035,-0.8192994794247066,lower,Below_Cloud,Bearish
70,QUAGR.IS,2.7896745,9.51,,,,,3.409,9.29,9.15,9.66,none,2.48,9.66,69.28079484904613,57.13871873676288,89.15376080267791,6.270990445742875,0.1620220954248325,-286201377.0,0.013911220780858376,-276281394.68744266,78.99131921166527,0.2060390866412778,0.20102175081008694,0.00501733583119085,0.00501733583119085,0.009924906324407408,9.201000070571899,9.734250394132841,8.667749747010957,0.7709793953957506,11.591138343025737,9.483113603224377,9.48174510726257,9.396772576492921,7.9598357285959445,9.04728471258272,1,81.24829990933348,77.09700869664876,48.9911024341761,48.05570695009927,9.029999732971191,8.524999856948853,7.8200002908706665,7.710000276565552,,9.330000059945244,9.201000070571899,8.803000020980836,8.182099990844726,7.822599983215332,2025-09-10 02:33:07.554146,97.9108635097493,-0.004907570493216558,2.3681377825619077,2.3580483084420845,-8.856469537213908,upper,Above_Cloud,Bullish
71,SAHOL.IS,0.56267786,86.2,148.5,140.0,144.63715,145.4,153.196,85.7,85.3,87.75,none,71.7,109.9,48.83270243987534,18.039526015546297,50.83259066542961,1.409274135922925,1.014093670299817,814760586.0,-0.07063386237931595,92751640.74929288,68.71930461824785,-0.07006952367048314,-0.34202587025518494,0.2719563465847018,0.2719563465847018,0.295190000718084,85.72499961853028,87.91987899988592,83.53012023717463,0.6423765836291178,5.120745152808851,86.63407552846789,86.66645111396055,85.8622984522866,92.0512558935931,84.5576312891153,1,72.00672627300806,80.79610199620292,70.9411937635938,83.47010009785132,87.0,90.64999771118164,95.08749961853027,96.67499923706055,,86.07857077462333,85.72499961853028,86.79100006103516,91.50750030517578,94.11774997711181,2025-09-10 02:33:07.554146,37.95811518324607,-0.023233654133382187,0.5834305717619559,1.995219257408265,-3.0973083095422016,no-trend,Below_Cloud,Bearish
72,SASA.IS,1.3098829,3.91,,,,,2.985,3.92,3.87,4.05,none,2.76,5.66,26.38522412605259,39.263788250382575,-73.95334489691514,-2.244392704510808,0.07723107555376998,296712808.0,-0.3376650314778818,8543800614.520524,29.313736068607973,-0.1349913509509877,-0.13566005043634796,0.0006686994853602746,0.0006686994853602746,-0.011143300531497017,4.094000065326691,4.452742248041369,3.7352578826120126,0.2574860200213273,17.52526511921546,3.939553819370076,3.960351712741202,3.9696925273998516,4.261867247027992,4.148251500919915,-1,12.399011291519551,14.880473009119244,75.48139193336624,78.40293718599459,4.509999990463257,4.580000162124634,4.71750009059906,5.105000019073486,,3.9835715123585294,4.094000065326691,4.357400012016297,4.642300016880036,4.317250015735627,2025-09-10 02:33:07.554146,39.65517241379311,0.011812000016857291,-0.25510204081632404,13.880875908986434,-4.4691078615853534,lower,Below_Cloud,Bearish
73,SISE.IS,0.43401408,36.34,60.0,40.0,48.28444,47.31,83.73,36.76,36.14,37.48,buy,31.94,45.0,30.06270614762075,33.61966692904052,-125.07501417590727,-1.0337248932771976,0.36567386363220195,63974289.0,-0.27020486139971467,-407962983.75565696,35.373093336547626,-0.383179411804619,-0.41212985772110733,0.02895044591648832,0.02895044591648832,0.035150949162277546,36.898000144958495,37.6278108125016,36.16818947741539,0.14511406870284954,3.9558277666862787,36.5797368720869,36.813868391226784,36.85150883340562,39.40661755386744,37.51777760752619,-1,24.156052338774487,30.168467023925576,64.00278411250731,77.05838581743662,38.14999961853027,39.3799991607666,40.959999084472656,42.35000038146973,,36.76142883300781,36.898000144958495,37.80360008239746,39.59439994812012,40.42069993972778,2025-09-10 02:33:07.554146,33.690658499234324,-0.006200503245789225,-1.1425462459194624,3.543783193455141,-0.4727862481689993,lower,Below_Cloud,Bearish
74,SKBNK.IS,1.0631895,7.42,,,,,6.979,7.62,7.38,7.67,none,3.67,8.6,38.8359187437105,18.833156236036622,-28.04528845308008,-2.3715454750604748,0.13345773060654326,2312068080.0,-0.19528729173312867,412838204.8123502,70.69788159791858,-0.09716331784844368,-0.11402487206706752,0.016861554218623842,0.016861554218623842,0.010563234645959643,7.451499986648559,7.6014699383967725,7.301530034900346,0.3616384857343782,4.025228531622523,7.434198661943478,7.450711068218237,7.493347782359747,7.366216817849591,7.799906756039751,-1,35.53501023343421,46.6245339085632,67.8983212898061,80.33374525217772,8.045000076293945,8.115000009536743,8.137500047683716,7.920000076293945,,7.464999948229108,7.451499986648559,7.793199987411499,7.84290002822876,7.243600006103516,2025-09-10 02:33:07.554146,76.06490872210954,0.006298319572664199,-2.6246719160105014,2.4456865013042117,-1.5966302574077273,no-trend,Below_Cloud,Bearish
75,SMRTG.IS,4.5276113,27.22,,,,,6.012,27.58,27.2,27.84,none,25.28,45.6,20.541118200242163,42.692564195597605,-116.91401292435522,-1.4471766547146845,0.28082752222548774,-39110760.0,-0.2977085432263771,-293409482.3281729,27.772930150012897,-0.4023368990912388,-0.44168402832420384,0.03934712923296502,0.03934712923296502,0.021059831887470112,27.711999893188477,28.462082718755266,26.961917067621687,0.1853679980516468,5.413415332403758,27.429451915361817,27.5238644717781,27.547081127088056,30.483155048015654,28.158993492897835,-1,23.46414072160118,39.288925784809464,61.13105183006741,77.05153511481178,29.520000457763672,29.489999771118164,30.920000076293945,32.5,,27.5499997820173,27.711999893188477,28.701199951171876,30.226800022125243,31.08189995765686,2025-09-10 02:33:07.554146,9.547244094488178,0.018287297345494904,-1.305293691080489,4.563125344435215,-0.9481371505448588,lower,Below_Cloud,Bullish
76,SOKM.IS,0.64975137,35.8,100.0,58.0,66.635,61.0,55.098,36.1,35.38,36.28,buy,31.64,53.0,24.169955330454805,45.99332742419564,-84.074683733223,-1.6510689917494838,0.33586276944352245,5152860.0,-0.25776328448346764,-74260139.02111298,23.39965500965995,-0.6605613560178298,-0.7060973805599868,0.045536024542156994,0.045536024542156994,-0.007226237925689568,36.39300003051758,37.762044507018004,35.02395555401715,0.261513097908994,7.523669251517635,35.8248284709381,35.8748220119513,35.92321803089679,38.54626809687705,36.634546977196415,-1,21.585458736736285,23.52742989983196,67.55654601707079,78.83335441462515,39.18000030517578,39.260000228881836,40.45000076293945,40.78000068664551,,36.021428789411274,36.39300003051758,37.92360008239746,39.32720008850097,38.88310001373291,2025-09-10 02:33:07.554146,19.475655430711594,0.052762262467846564,-0.8310249307479367,5.480571248653643,-2.167721916153209,lower,Below_Cloud,Bearish
77,TAVHL.IS,1.2016255,233.0,525.9433,359.46768,421.30615,395.28912,193.904,230.3,229.5,235.8,strong_buy,207.5,293.25,40.279946063185584,28.05117207517818,-24.26277035989941,0.25883987783753076,2.7786712887862106,91820014.0,0.001113625298952541,19198481.71843722,46.400882016408055,-1.8673196864717738,-2.4076147495858113,0.5402950631140375,0.5402950631140375,0.2364964497697947,233.69499969482422,240.55341853747407,226.83658085217436,0.4055900617875141,5.869546932203147,233.34533041437544,232.7987505481039,233.14634255819254,249.7528633273816,238.37233782080753,-1,80.4249511334282,83.20321265416094,80.51516779183352,89.97505469633847,243.0999984741211,243.8000030517578,253.86249923706055,256.4749984741211,,232.29285648890905,233.69499969482422,238.495,247.9075,253.12125,2025-09-10 02:33:07.554146,29.737609329446062,0.30379861334424285,1.1723838471558778,3.2418105311047496,-2.645244269453062,upper,Below_Cloud,Bearish
78,TCELL.IS,0.8826327,89.1,201.0,110.5,144.358,139.29,100.948,88.95,87.55,89.35,none,80.85,111.4,46.526168736112965,25.635178170094605,24.566084238059847,0.0,0.7577415431078848,502335368.0,-0.07841191327889457,-281186407.5098295,47.21380141316015,-0.42453770251830747,-0.5598100971220012,0.13527239460369378,0.13527239460369378,0.07860089676600657,88.8625,89.79570832459322,87.92929167540677,0.6004615190501789,2.1003422694459957,88.88848910225332,88.72740163501173,89.05853541445853,93.65455462658862,90.58557073490798,-1,63.446130690103864,62.2197384972011,82.2039285082382,84.01746529768667,90.875,91.2249984741211,94.51249885559082,97.25,,88.74285670689174,88.8625,90.02399948120117,93.48899955749512,95.10924980163574,2025-09-10 02:33:07.554146,27.00490998363338,0.05667149783768721,0.1686340640809414,0.7808174237858845,-1.3139262902280846,lower,Below_Cloud,Bearish
79,THYAO.IS,23.044744,316.75,586.0,331.0,459.63333,453.45,13.745,310.75,310.5,320.75,strong_buy,249.2,346.25,47.32123217031959,18.711717995986408,25.562632696391777,2.0161290322580645,3.030453551525264,688658733.0,-0.1485838417499864,-26323181.507983517,34.20719167968675,-1.2010346384342938,-2.224768924542013,1.023734286107719,1.023734286107719,0.7925855045877717,314.4,322.2124899999929,306.58751000000706,0.6184001515523028,4.969777353685064,316.7535496957404,316.75779864365563,313.4568691929141,323.92734409080526,310.2486912691844,1,69.811320754717,79.30866364389841,77.71170729331374,86.3718496482097,326.375,326.125,337.4375,340.0,,314.05357142857144,314.4,320.99,330.445,329.885,2025-09-10 02:33:07.554146,69.60329726944875,0.23114878151994733,1.9308125502815798,1.7245430149938068,-3.208363062349784,no-trend,Below_Cloud,Bullish
80,TKFEN.IS,1.0015408,91.0,116.0,73.1,93.2825,92.015,90.86,91.9,89.95,93.15,strong_buy,46.52,165.0,27.933869623055198,38.553206677758695,-126.28905606559763,-0.5482456323806238,0.9312211425438884,287856609.0,-0.23572981729947134,-27970574.391445052,31.69210571574833,-1.2042824164577866,-1.3804009105124526,0.17611849405466606,0.17611849405466606,0.21246250573997885,92.02250022888184,93.91841239030367,90.12658806746,0.15122242803489266,4.120540425887688,91.29153005975255,91.80543964685604,92.16991465242029,102.422994952512,93.42330444130644,-1,25.44872740298567,36.68870735598302,60.5513135775906,73.44965208589045,97.04999923706055,98.8499984741211,105.27499961853027,109.69999694824219,,91.71071352277484,92.02250022888184,95.4370002746582,102.24650001525879,103.11725006103515,2025-09-10 02:33:07.554146,37.542201215395,-0.03634401168531279,-0.9793253536452773,3.207046582751283,-0.9597933324615338,lower,Below_Cloud,Bearish
81,TOASO.IS,2.4565187,237.0,546.0,239.39,349.94916,313.25,96.478,230.0,227.9,238.8,none,150.1,257.5,63.119276826434934,33.11744343892334,71.4697885446449,5.592841163310962,2.897397687081383,119549403.0,0.2081803238359304,-8452981.89411486,73.19039907108542,2.4738539332940945,1.2562838604858073,1.2175700728082872,1.2175700728082872,1.4263964769694564,229.39999923706054,242.65971686956487,216.1402816045562,0.7488741067441921,11.560346710203625,236.39046642311206,236.4517923421645,233.92312555159785,235.4705150529572,228.47105031974414,1,85.35387764365642,88.35576885341231,79.99841066716219,85.07902193063353,228.29999542236328,234.5500030517578,247.56250381469727,250.0500030517578,,231.72857121058874,229.39999923706054,229.1399984741211,239.73499938964844,239.33899971008302,2025-09-10 02:33:07.554146,80.91247672253259,-0.20882640416116915,3.04347826086957,2.3880661896898303,-8.801568943225224,upper,Below_Cloud,Bearish
82,TSKB.IS,0.94270134,13.31,20.3,16.78,18.44,18.53,14.119,13.1,12.95,13.4,none,9.59,14.73,50.540362030558924,16.59729864706377,40.97600160933859,1.836271846949789,0.15976371377947393,106489635.0,-0.19763160311448888,-272163807.65205085,43.01714321303769,-0.05656658582682894,-0.09907623199429401,0.04250964616746507,0.04250964616746507,0.02172429689647455,13.205499982833862,13.512646592977783,12.898353372689941,0.6701149114650349,4.651798274100757,13.287008241030556,13.216951724927855,13.191009841474077,13.753554239718197,13.495335841196066,-1,77.03713750647263,80.63499156582084,85.98510104015405,90.12026743631036,13.445000171661377,13.890000343322754,14.457499742507935,14.364999771118164,,13.160714285714286,13.205499982833862,13.409600048065185,13.884000043869019,13.822900018692017,2025-09-10 02:33:07.554146,72.37354085603114,0.020785349270990516,1.6030534351145098,1.5225138465648547,-3.092762038392627,no-trend,Below_Cloud,Bearish
83,TTKOM.IS,0.9918354,50.9,102.5,45.2,72.40091,72.5,51.319,51.25,50.1,51.45,buy,42.88,62.8,35.67937642198448,34.4078048310645,-58.5484330523831,-0.48875853869430413,0.5649453265250723,901626276.0,-0.04680522986949188,-198004926.68109864,40.8244263980579,-0.5135406952443944,-0.5622318020750752,0.048691106830680786,0.048691106830680786,-0.005345954629009216,51.33250007629395,52.68278717152873,49.98221298105916,0.3398494098250124,5.260944209722466,50.9109026462021,50.825935723418674,51.03637412154434,55.23724355301993,52.13409215509357,-1,39.62850774160976,38.13567024859844,77.33209846941604,84.12803473452526,53.07500076293945,52.95000076293945,55.42500114440918,57.900001525878906,,50.97500010899135,51.33250007629395,52.30300025939941,55.10050018310547,56.21600008010864,2025-09-10 02:33:07.554146,40.26104417670682,0.054037061459690006,-0.6829268292682933,3.5025288242214847,-1.8031179154043953,lower,Below_Cloud,Bullish
84,TTRAK.IS,3.8221605,579.0,850.0,650.0,749.6167,742.7,151.485,580.0,574.5,585.0,none,550.0,867.0,36.5580041702017,26.693771264285513,-49.44103290820377,0.17421602787456447,4.508955846402184,779417.0,-0.1020789401783223,-7367492.725738503,26.274297705415897,-2.2868478010040008,-2.866678477056717,0.5798306760527163,0.5798306760527163,0.8759735535136459,578.75,586.3229782775895,571.1770217224105,0.252409167005189,2.6170119317803984,578.2368154158215,580.5899682895837,578.0316546802766,606.3012827972717,587.019020122818,-1,48.275862068965516,66.3090676883781,59.74644898787208,75.48705020541529,590.5,598.0,615.0,630.5,,578.5,578.75,586.51,605.11,615.715,2025-09-10 02:33:07.554146,9.14826498422713,-0.2961428774609296,-0.17241379310344307,1.2647630876665872,-1.3511188735042312,upper,Below_Cloud,Bearish
85,TUKAS.IS,114.51613,3.55,,,,,0.031,3.65,3.47,3.65,none,1.84,8.66,43.407773022704546,14.83239877469964,9.643805400690788,-1.6853916782002771,0.06907132984485165,1401620308.0,0.1593518383527662,837071345.2308016,76.9731704489991,-0.03582761355789099,-0.043661430663575446,0.007833817105684454,0.007833817105684454,0.0053647534488506995,3.502499997615814,3.595854072928858,3.4091459223027702,0.4866101313336832,5.330710942275003,3.5048275816029513,3.504910183656262,3.5710550124524705,3.3564434856381618,3.689569077190413,-1,40.47464691113015,46.8106868290318,48.97621921875651,62.87842174579609,3.7899999618530273,3.7549999952316284,3.5799999833106995,3.424999952316284,,3.5199999809265137,3.502499997615814,3.6664000034332274,3.5139000058174132,3.2982000052928924,2025-09-10 02:33:07.554146,25.073313782991196,0.0024690636568337546,-2.73972602739726,1.2916640261650292,-3.967720498513505,no-trend,No_Data,Bullish
86,TUPRS.IS,1.0575328,168.3,276.0,120.0,210.09232,216.9,159.144,166.0,166.0,171.5,buy,117.3,175.9,47.439659408738684,20.304203201355858,42.434810829527585,1.7000626008740776,1.8275272187459517,270191100.0,-0.09903203616902011,-37222456.921309635,63.14307167579542,0.26990253884679305,-0.17650825811159687,0.4464107969583899,0.4464107969583899,0.4764222369126763,167.01499862670897,171.5494343272956,162.48056292612236,0.5534797938835347,5.429974239285438,168.90304198661636,169.23587820277237,167.51718729983247,167.5475637554216,165.8135857320266,1,70.32517980256605,81.40701429949577,76.51559705160476,87.88030226166268,169.8499984741211,170.75,172.77499771118164,172.6999969482422,,167.47857012067522,167.01499862670897,168.77999938964842,170.47600006103517,167.39700012207032,2025-09-10 02:33:07.554146,87.03071672354949,-0.0300114399542864,1.3855421686747027,1.930739350740085,-3.45777603914299,upper,Below_Cloud,Bearish
87,ULKER.IS,1.044947,102.2,265.0,142.9,183.85,168.95,97.804,102.6,101.2,103.9,none,98.45,159.7,33.88777409743292,30.917071242151774,-57.2041042851409,0.0,0.9806893459985144,166769058.0,-0.25433673846224486,-48798260.80809194,43.592350612655814,-0.8090584444330489,-0.9949975032687531,0.18593905883570427,0.18593905883570427,0.18467515421411018,102.71500015258789,104.40292803342665,101.02707227174913,0.31782347295513796,3.2866239173076215,102.48042606872187,102.73739513158547,102.39636912507858,111.1407820945423,104.76746440553838,-1,39.969157224096826,55.479414919798785,66.71980871525008,79.05088411666456,106.3499984741211,108.3499984741211,114.5,117.19999694824219,,102.51428604125977,102.71500015258789,104.94399963378906,110.72800018310546,113.67750007629394,2025-09-10 02:33:07.554146,6.122448979591838,0.001263904621594092,-0.3898635477582735,2.1555068820221512,-1.147678794766016,lower,Below_Cloud,Bearish
88,VAKBN.IS,1.0262337,26.64,44.1,19.0,32.95333,37.0,25.959,26.28,26.1,26.8,buy,18.88,30.1,45.89485840500879,14.792606619023983,30.04359572604207,1.6845276132154137,0.2982999467339648,1543142462.0,-0.0932578560711009,-219196374.12289327,61.53001151743834,-0.13277110967592876,-0.21316853982753098,0.08039743015160222,0.08039743015160222,0.05754185332611382,26.423000049591064,27.110869163775828,25.7351309354063,0.5995824739955693,5.206593595683771,26.576652739642846,26.525560538720576,26.37260663913253,27.908257718381414,27.02939220730572,-1,72.09300778243772,80.00136653799615,77.05483343796199,84.83898309020823,27.18000030517578,27.949999809265137,28.894999980926514,29.329999923706055,,26.388571330479213,26.423000049591064,26.963999977111815,28.058199977874757,28.061199979782103,2025-09-10 02:33:07.554146,69.16221033868094,0.022855576825488402,1.3698630136986356,1.7675268910503972,-3.396655647874247,no-trend,Below_Cloud,Bearish
89,VESBE.IS,0.5109522,11.36,22.09,15.17,18.08667,17.0,22.233,11.62,11.33,11.7,none,8.56,18.91,25.96509597467815,35.43619278175314,-147.091571427505,-2.2336788764012723,0.16175086274585812,144053424.0,-0.14112416042369727,-51651609.68184641,42.5201169279335,-0.2118197753223292,-0.22286902948838022,0.011049254166051015,0.011049254166051015,0.008267881658679463,11.649000072479248,12.004634902621751,11.293365242336746,0.1218031316975584,6.105843041115425,11.464726151123976,11.5566923379743,11.579188354168117,11.704121950373596,11.867011436855499,-1,21.641519860851627,34.469800937667046,56.32277038474967,70.46894377617927,12.644999980926514,12.800000190734863,13.480000019073486,12.800000190734863,,11.572857175554548,11.649000072479248,12.181799983978271,12.454800004959106,11.496649980545044,2025-09-10 02:33:07.554146,27.05314009661835,0.0027813725073715517,-2.2375215146299476,5.67460301603655,-0.5865735709793429,lower,Below_Cloud,Bearish
90,YEOTK.IS,4.305505,35.12,,,,,8.157,35.06,34.94,35.64,none,33.96,72.02414,33.717700147727456,29.090311064361913,-74.8928968871792,-0.05697049554332485,0.34249853090752336,-8475711.0,-0.11352334883250235,-176309817.88669208,49.90859678471371,-0.3388493888168327,-0.3788407725002758,0.03999138368344313,0.03999138368344313,0.013429721170457525,35.40399990081787,36.34596399697788,34.462035804657866,0.32801994731859235,5.321229797756531,35.19168480801534,35.300400184057466,35.30023527484299,38.08665492686408,36.015283607059516,-1,34.18821810973302,53.27847794030336,54.61325850026487,71.02367764722858,37.03999900817871,36.56999969482422,38.114999771118164,39.329999923706055,,35.218571526663645,35.40399990081787,36.20559997558594,37.36779998779297,38.62659999847412,2025-09-10 02:33:07.554146,3.0474877404296974,0.0265616625129856,0.17113519680547196,3.4907858683880466,-1.8734743603135873,lower,Below_Cloud,Bullish
91,YKBNK.IS,1.1750362,30.84,52.3,27.1,39.33643,38.36,26.246,30.22,29.82,30.98,buy,21.92,34.86,63.08770897582224,24.170736358219,138.18864378561236,3.487595325857277,0.384440227117841,6602152452.0,-0.09272161557665054,-1072606565.2193263,79.70544545311222,0.09068701521427514,-0.04826525071544357,0.1389522659297187,0.1389522659297187,0.10437665935149569,30.125,30.912997774851878,29.337002225148122,0.9663722625928245,5.2315204969419264,30.69659259981848,30.47122158642965,30.40553052868087,32.07665673291312,29.65043170875272,1,85.37150659617639,87.31939313556263,92.52872926858645,93.2065534503546,29.850000381469727,31.649999618530273,33.3700008392334,33.55999946594238,,30.209999901907786,30.125,30.229200019836426,31.912999897003175,32.56989996910095,2025-09-10 02:33:07.554146,68.93353941267387,0.03457560657822302,2.0516214427531487,0.2366983620359253,-4.873533640894545,upper,Below_Cloud,Bearish
92,YYLGD.IS,1.0100135,10.49,,,,,10.386,10.5,10.45,10.69,none,8.23,12.21,37.01872298038209,25.124051569742257,-69.23071115446233,0.0,0.11464677196814523,-65327864.0,-0.14013918392414926,-235205200.9770301,44.59803961714075,-0.08785860046265981,-0.0959628228207758,0.00810422235811599,0.00810422235811599,-0.0014670525769439181,10.603000068664551,10.861154980539121,10.344845156789981,0.30050724598531764,4.869469210653028,10.54447268859368,10.571204613947227,10.5928273078228,10.957369820233819,10.859531973440697,-1,36.728535420373326,53.17891101548853,53.44089475378373,71.02666850493804,11.105000019073486,10.90500020980835,11.077499866485596,11.324999809265137,,10.551428658621651,10.603000068664551,10.797800025939942,11.000899991989137,11.122349972724914,2025-09-10 02:33:07.554146,56.78391959798994,0.009571274935059907,-0.09523809523809268,3.5381790327847495,-1.3837449305054261,lower,Below_Cloud,Bullish
93,ZOREN.IS,0.2808944,3.53,4.55,4.55,4.55,4.55,12.567,3.55,3.5,3.63,none,2.8,4.66,36.449803063586586,23.399214008680545,-69.6364428095742,-0.8403353487606408,0.04746220495194029,468008738.0,-0.1595665070481425,-43513981.49959591,31.48772842813436,-0.044984436547787165,-0.049918293590462195,0.00493385704267503,0.00493385704267503,0.00028880825401991403,3.584999942779541,3.706243509534946,3.463756376024136,0.31442322206960527,6.763936886503928,3.5563184047083825,3.5691924509657036,3.5588540533472504,3.7172534057854034,3.663000316290053,-1,33.974295392210905,45.10787939053586,62.212879217584565,71.1451506160167,3.825000047683716,3.740000009536743,3.877499997615814,4.099999904632568,,3.5578570876802718,3.584999942779541,3.689799976348877,3.8267999720573425,3.7651499712467196,2025-09-10 02:33:07.554146,39.247311827956985,0.004645048788655116,-0.5633802816901401,4.992733981159958,-1.8765899143304177,lower,Below_Cloud,Bullish
